id,device_id,temperature,pH,tds,turbidity,conductivity,timestamp
1506,DEVICE_003,21.1,9.9,203.6,0.59,120.3,2026-04-16 15:47:57.869028
1507,DEVICE_002,22.4,7.88,116.0,0.88,85.7,2026-04-16 16:17:57.869028
1508,DEVICE_003,22.0,7.51,131.2,0.6,57.7,2026-04-16 16:47:57.869028
1509,DEVICE_001,21.2,8.26,217.0,2.69,128.2,2026-04-16 17:17:57.869028
1510,DEVICE_002,19.4,7.32,123.6,0.17,137.4,2026-04-16 17:47:57.869028
1511,DEVICE_002,20.2,7.55,281.0,0.8,149.2,2026-04-16 18:17:57.869028
1512,DEVICE_002,16.1,7.58,67.0,0.5,59.2,2026-04-16 18:47:57.869028
1513,DEVICE_002,6.3,9.97,385.7,2.85,87.7,2026-04-16 19:17:57.869028
1514,DEVICE_001,20.4,8.25,466.2,0.89,104.4,2026-04-16 19:47:57.869028
1515,DEVICE_001,23.2,7.53,106.4,0.27,56.4,2026-04-16 20:17:57.869028
1516,DEVICE_003,16.1,7.08,79.2,3.58,82.2,2026-04-16 20:47:57.869028
1517,DEVICE_003,22.7,6.78,75.1,0.77,50.6,2026-04-16 21:17:57.869028
1518,DEVICE_002,21.2,7.13,244.7,0.36,123.3,2026-04-16 21:47:57.869028
1519,DEVICE_002,24.8,7.48,113.6,0.36,50.2,2026-04-16 22:17:57.869028
1520,DEVICE_001,15.5,8.43,220.3,0.15,54.9,2026-04-16 22:47:57.869028
1521,DEVICE_002,19.6,7.94,137.2,0.33,141.6,2026-04-16 23:17:57.869028
1522,DEVICE_001,21.7,6.58,260.0,3.81,94.1,2026-04-16 23:47:57.869028
1523,DEVICE_003,21.1,8.34,143.7,0.5,84.9,2026-04-17 00:17:57.869028
1524,DEVICE_002,23.1,7.96,90.2,0.67,73.5,2026-04-17 00:47:57.869028
1525,DEVICE_003,20.3,7.82,104.8,0.47,57.5,2026-04-17 01:17:57.869028
1526,DEVICE_002,21.7,8.07,175.5,0.64,117.7,2026-04-17 01:47:57.869028
1527,DEVICE_001,20.9,7.28,523.0,0.25,96.2,2026-04-17 02:17:57.869028
1528,DEVICE_002,20.2,7.15,145.8,0.79,131.3,2026-04-17 02:47:57.869028
1529,DEVICE_003,9.1,6.27,447.2,1.85,121.3,2026-04-17 03:17:57.869028
1530,DEVICE_003,11.8,9.57,435.0,2.44,127.6,2026-04-17 03:47:57.869028
1531,DEVICE_003,15.5,8.34,115.1,0.87,100.4,2026-04-17 04:17:57.869028
1532,DEVICE_001,20.2,8.07,615.5,0.69,101.6,2026-04-17 04:47:57.869028
1533,DEVICE_003,19.5,8.4,198.5,0.39,138.3,2026-04-17 05:17:57.869028
1534,DEVICE_002,23.8,6.97,791.8,0.52,89.7,2026-04-17 05:47:57.869028
1535,DEVICE_002,23.2,7.2,594.6,0.58,118.4,2026-04-17 06:17:57.869028
1536,DEVICE_003,24.7,4.21,216.7,0.68,72.9,2026-04-17 06:47:57.869028
1537,DEVICE_002,22.7,5.5,215.1,0.38,100.8,2026-04-17 07:17:57.869028
1538,DEVICE_003,22.2,8.16,188.4,4.89,50.9,2026-04-17 07:47:57.869028
1539,DEVICE_001,24.4,6.84,62.8,1.66,119.6,2026-04-17 08:17:57.869028
1540,DEVICE_001,6.7,6.26,443.1,1.51,83.7,2026-04-17 08:47:57.869028
1541,DEVICE_003,15.2,6.83,257.2,0.37,83.3,2026-04-17 09:17:57.869028
1542,DEVICE_002,19.7,8.26,449.6,0.16,70.7,2026-04-17 09:47:57.869028
1543,DEVICE_003,17.6,8.37,157.7,0.74,143.9,2026-04-17 10:17:57.869028
1544,DEVICE_002,15.2,4.53,280.8,0.44,133.7,2026-04-17 10:47:57.869028
1545,DEVICE_003,18.2,6.96,152.1,0.23,143.0,2026-04-17 11:17:57.869028
1546,DEVICE_003,15.8,7.92,245.9,3.3,118.8,2026-04-17 11:47:57.869028
1547,DEVICE_003,24.4,6.75,186.6,0.35,144.9,2026-04-17 12:17:57.869028
1548,DEVICE_002,17.4,7.84,261.5,0.11,111.7,2026-04-17 12:47:57.869028
1549,DEVICE_003,23.8,8.42,287.5,0.51,118.4,2026-04-17 13:17:57.869028
1550,DEVICE_003,18.5,7.99,112.6,0.42,96.8,2026-04-17 13:47:57.869028
1551,DEVICE_003,17.0,6.56,76.5,0.47,66.9,2026-04-17 14:17:57.869028
1552,DEVICE_002,20.5,7.69,177.1,2.49,134.1,2026-04-17 14:47:57.869028
1553,DEVICE_002,20.7,8.49,293.6,0.84,142.6,2026-04-17 15:17:57.869028
1554,DEVICE_001,10.4,8.05,186.8,0.27,107.1,2026-04-17 15:47:57.869028
1555,DEVICE_003,19.8,7.65,131.4,0.41,105.1,2026-04-17 16:17:57.869028
1556,DEVICE_003,20.9,8.31,71.4,0.76,144.5,2026-04-17 16:47:57.869028
1557,DEVICE_001,19.1,8.25,280.3,0.57,61.4,2026-04-17 17:17:57.869028
1558,DEVICE_002,24.4,9.14,129.9,0.79,71.1,2026-04-17 17:47:57.869028
1559,DEVICE_003,19.9,8.24,167.1,0.65,88.9,2026-04-17 18:17:57.869028
1560,DEVICE_001,23.9,7.54,193.4,0.89,144.5,2026-04-17 18:47:57.869028
1561,DEVICE_003,22.6,6.93,58.1,0.74,110.0,2026-04-17 19:17:57.869028
1562,DEVICE_002,16.0,6.96,68.7,0.89,129.0,2026-04-17 19:47:57.869028
1563,DEVICE_001,23.0,7.93,270.8,0.12,110.6,2026-04-17 20:17:57.869028
1564,DEVICE_002,15.3,7.79,284.8,0.37,91.9,2026-04-17 20:47:57.869028
1565,DEVICE_003,21.8,6.69,231.8,0.81,72.6,2026-04-17 21:17:57.869028
1566,DEVICE_001,21.4,7.95,102.3,0.54,88.7,2026-04-17 21:47:57.869028
1567,DEVICE_002,22.4,7.25,93.2,0.75,90.5,2026-04-17 22:17:57.869028
1568,DEVICE_002,18.1,7.22,136.5,0.72,50.9,2026-04-17 22:47:57.869028
1569,DEVICE_003,21.0,8.14,384.3,0.83,125.5,2026-04-17 23:17:57.869028
1570,DEVICE_002,20.9,8.28,60.5,0.31,141.8,2026-04-17 23:47:57.869028
1571,DEVICE_001,18.2,6.52,633.2,0.72,147.4,2026-04-18 00:17:57.869028
1572,DEVICE_001,22.5,7.86,691.6,0.34,131.9,2026-04-18 00:47:57.869028
1573,DEVICE_001,24.1,8.14,230.4,0.86,60.8,2026-04-18 01:17:57.869028
1574,DEVICE_003,24.6,8.24,69.8,0.23,90.5,2026-04-18 01:47:57.869028
1575,DEVICE_003,22.9,8.08,232.9,0.81,122.2,2026-04-18 02:17:57.869028
1576,DEVICE_002,21.4,8.38,229.5,0.48,108.3,2026-04-18 02:47:57.869028
1577,DEVICE_002,19.1,7.28,128.3,0.4,69.7,2026-04-18 03:17:57.869028
1578,DEVICE_002,22.8,7.39,124.2,0.71,113.8,2026-04-18 03:47:57.869028
1579,DEVICE_003,21.7,6.86,243.7,0.39,52.3,2026-04-18 04:17:57.869028
1580,DEVICE_003,20.7,7.53,285.6,0.46,144.4,2026-04-18 04:47:57.869028
1581,DEVICE_002,22.1,7.69,156.1,0.56,60.8,2026-04-18 05:17:57.869028
1582,DEVICE_002,21.5,7.05,163.0,0.21,60.8,2026-04-18 05:47:57.869028
1583,DEVICE_003,5.1,5.52,602.7,4.31,71.6,2026-04-18 06:17:57.869028
1584,DEVICE_002,21.0,7.23,277.9,4.87,105.5,2026-04-18 06:47:57.869028
1585,DEVICE_003,16.7,7.66,256.6,0.63,122.2,2026-04-18 07:17:57.869028
1586,DEVICE_003,17.8,8.22,138.7,0.57,74.9,2026-04-18 07:47:57.869028
1587,DEVICE_003,11.8,5.46,401.6,2.37,56.9,2026-04-18 08:17:57.869028
1588,DEVICE_003,17.3,8.32,144.5,3.82,145.5,2026-04-18 08:47:57.869028
1589,DEVICE_003,17.3,7.94,273.3,0.89,111.0,2026-04-18 09:17:57.869028
1590,DEVICE_002,17.0,9.87,82.8,0.81,85.3,2026-04-18 09:47:57.869028
1591,DEVICE_002,16.9,5.22,245.8,0.35,97.4,2026-04-18 10:17:57.869028
1592,DEVICE_003,21.3,7.45,153.7,0.6,69.5,2026-04-18 10:47:57.869028
1593,DEVICE_002,23.8,8.2,187.3,0.6,119.1,2026-04-18 11:17:57.869028
1594,DEVICE_002,24.9,7.84,232.3,0.68,149.5,2026-04-18 11:47:57.869028
1595,DEVICE_002,19.6,7.68,89.4,0.54,106.7,2026-04-18 12:17:57.869028
1596,DEVICE_002,15.1,7.3,223.8,0.24,94.0,2026-04-18 12:47:57.869028
1597,DEVICE_001,17.0,7.82,84.5,0.27,140.5,2026-04-18 13:17:57.869028
1598,DEVICE_001,19.9,7.7,117.7,0.57,59.4,2026-04-18 13:47:57.869028
1599,DEVICE_001,10.2,9.75,753.3,2.19,89.1,2026-04-18 14:17:57.869028
1600,DEVICE_003,15.2,7.36,98.6,0.14,87.5,2026-04-18 14:47:57.869028
1601,DEVICE_001,25.0,7.35,152.1,0.28,51.6,2026-04-18 15:17:57.869028
1602,DEVICE_003,21.6,7.32,204.5,0.46,109.3,2026-04-18 15:47:57.869028
1603,DEVICE_002,17.3,8.4,284.0,0.51,119.5,2026-04-18 16:17:57.869028
1604,DEVICE_001,15.1,8.25,142.3,0.76,129.4,2026-04-18 16:47:57.869028
1605,DEVICE_002,23.8,7.39,96.3,0.38,91.8,2026-04-18 17:17:57.869028
1606,DEVICE_001,15.6,7.77,89.4,0.29,83.4,2026-04-18 17:47:57.869028
1607,DEVICE_003,23.0,8.03,66.9,0.35,89.3,2026-04-18 18:17:57.869028
1608,DEVICE_001,19.0,6.66,229.7,0.26,52.7,2026-04-18 18:47:57.869028
1609,DEVICE_001,22.5,7.61,121.7,0.53,86.0,2026-04-18 19:17:57.869028
1610,DEVICE_002,24.7,6.99,134.2,0.74,59.1,2026-04-18 19:47:57.869028
1611,DEVICE_001,20.3,6.53,220.3,0.3,133.9,2026-04-18 20:17:57.869028
1612,DEVICE_003,19.9,7.64,92.0,0.23,128.7,2026-04-18 20:47:57.869028
1613,DEVICE_002,22.8,7.7,75.0,0.82,96.9,2026-04-18 21:17:57.869028
1614,DEVICE_002,16.4,8.18,205.5,0.31,142.9,2026-04-18 21:47:57.869028
1615,DEVICE_003,17.2,7.64,534.3,0.3,120.3,2026-04-18 22:17:57.869028
1616,DEVICE_001,22.0,6.65,464.3,0.79,91.1,2026-04-18 22:47:57.869028
1617,DEVICE_002,21.5,7.95,207.5,0.27,88.1,2026-04-18 23:17:57.869028
1618,DEVICE_001,17.1,6.77,125.9,0.27,82.0,2026-04-18 23:47:57.869028
1619,DEVICE_002,24.3,7.02,214.0,0.66,101.1,2026-04-19 00:17:57.869028
1620,DEVICE_001,19.6,7.74,107.7,0.33,131.0,2026-04-19 00:47:57.869028
1621,DEVICE_001,17.7,7.14,93.6,0.5,85.4,2026-04-19 01:17:57.869028
1622,DEVICE_003,17.3,6.39,85.7,0.54,80.0,2026-04-19 01:47:57.869028
1623,DEVICE_002,22.2,7.5,179.6,0.61,97.9,2026-04-19 02:17:57.869028
1624,DEVICE_001,23.1,7.23,283.4,0.36,148.5,2026-04-19 02:47:57.869028
1625,DEVICE_001,18.3,7.43,515.6,0.36,121.6,2026-04-19 03:17:57.869028
1626,DEVICE_002,15.3,7.58,156.7,0.22,69.0,2026-04-19 03:47:57.869028
1627,DEVICE_003,17.6,7.95,139.4,0.36,146.1,2026-04-19 04:17:57.869028
1628,DEVICE_002,24.1,7.78,138.4,0.36,128.8,2026-04-19 04:47:57.869028
1629,DEVICE_001,24.4,7.52,54.9,4.11,81.4,2026-04-19 05:17:57.869028
1630,DEVICE_001,23.8,7.98,159.4,0.36,90.5,2026-04-19 05:47:57.869028
1631,DEVICE_003,21.2,7.72,126.4,0.83,136.4,2026-04-19 06:17:57.869028
1632,DEVICE_001,8.9,7.55,283.6,0.66,135.8,2026-04-19 06:47:57.869028
1633,DEVICE_003,21.4,8.76,225.8,0.21,80.2,2026-04-19 07:17:57.869028
1634,DEVICE_003,22.4,6.86,235.9,0.66,63.7,2026-04-19 07:47:57.869028
1635,DEVICE_002,15.6,6.94,160.0,0.88,82.5,2026-04-19 08:17:57.869028
1636,DEVICE_003,18.3,7.15,221.1,0.37,99.9,2026-04-19 08:47:57.869028
1637,DEVICE_003,21.8,7.95,120.3,0.15,126.1,2026-04-19 09:17:57.869028
1638,DEVICE_002,19.9,7.66,208.4,0.81,142.2,2026-04-19 09:47:57.869028
1639,DEVICE_002,22.9,6.79,95.9,0.34,53.4,2026-04-19 10:17:57.869028
1640,DEVICE_003,19.6,7.21,212.5,0.18,60.0,2026-04-19 10:47:57.869028
1641,DEVICE_001,21.6,7.65,227.1,0.28,119.3,2026-04-19 11:17:57.869028
1642,DEVICE_002,24.9,6.94,86.2,0.71,62.9,2026-04-19 11:47:57.869028
1643,DEVICE_002,13.5,4.73,483.0,1.69,65.7,2026-04-19 12:17:57.869028
1644,DEVICE_003,20.8,8.05,298.8,0.29,120.6,2026-04-19 12:47:57.869028
1645,DEVICE_002,21.0,7.52,459.5,0.83,67.7,2026-04-19 13:17:57.869028
1646,DEVICE_003,15.6,6.61,534.5,0.74,89.3,2026-04-19 13:47:57.869028
1647,DEVICE_002,17.8,6.68,124.1,0.24,125.9,2026-04-19 14:17:57.869028
1648,DEVICE_002,24.4,7.7,239.3,0.71,148.7,2026-04-19 14:47:57.869028
1649,DEVICE_001,16.7,8.36,249.6,0.55,130.6,2026-04-19 15:17:57.869028
1650,DEVICE_003,24.2,6.67,158.2,0.8,120.6,2026-04-19 15:47:57.869028
1651,DEVICE_003,18.7,7.36,159.2,0.49,116.4,2026-04-19 16:17:57.869028
1652,DEVICE_001,17.0,8.37,243.7,0.41,63.3,2026-04-19 16:47:57.869028
1653,DEVICE_003,17.2,7.16,259.4,0.16,115.2,2026-04-19 17:17:57.869028
1654,DEVICE_002,16.6,6.68,222.7,0.47,65.7,2026-04-19 17:47:57.869028
1655,DEVICE_002,15.8,6.87,117.1,0.17,132.3,2026-04-19 18:17:57.869028
1656,DEVICE_003,18.6,7.92,134.6,0.22,84.6,2026-04-19 18:47:57.869028
1657,DEVICE_002,12.3,8.45,165.0,0.79,140.0,2026-04-19 19:17:57.869028
1658,DEVICE_003,18.4,7.36,172.2,0.49,143.6,2026-04-19 19:47:57.869028
1659,DEVICE_003,17.2,7.22,182.1,0.46,87.4,2026-04-19 20:17:57.869028
1660,DEVICE_001,22.7,7.52,122.2,0.57,68.0,2026-04-19 20:47:57.869028
1661,DEVICE_002,22.9,7.62,190.9,0.27,65.9,2026-04-19 21:17:57.869028
1662,DEVICE_003,24.1,8.02,287.4,0.76,106.6,2026-04-19 21:47:57.869028
1663,DEVICE_001,16.5,8.14,235.4,0.51,62.2,2026-04-19 22:17:57.869028
1664,DEVICE_001,21.0,6.67,592.2,0.63,126.8,2026-04-19 22:47:57.869028
1665,DEVICE_003,23.3,8.16,124.7,0.63,117.7,2026-04-19 23:17:57.869028
1666,DEVICE_003,8.9,7.19,68.8,0.49,62.0,2026-04-19 23:47:57.869028
1667,DEVICE_003,18.5,7.46,291.7,0.89,130.6,2026-04-20 00:17:57.869028
1668,DEVICE_003,16.3,6.62,293.7,0.51,57.0,2026-04-20 00:47:57.869028
1669,DEVICE_003,15.4,7.27,200.6,0.16,114.7,2026-04-20 01:17:57.869028
1670,DEVICE_002,21.7,7.69,79.6,0.53,143.5,2026-04-20 01:47:57.869028
1671,DEVICE_002,20.6,7.43,200.6,0.71,112.7,2026-04-20 02:17:57.869028
1672,DEVICE_001,15.4,8.39,63.3,0.14,86.6,2026-04-20 02:47:57.869028
1673,DEVICE_001,20.2,8.28,141.7,0.88,138.1,2026-04-20 03:17:57.869028
1674,DEVICE_002,24.3,7.7,137.8,0.25,133.6,2026-04-20 03:47:57.869028
1675,DEVICE_002,20.7,6.84,216.5,0.7,115.9,2026-04-20 04:17:57.869028
1676,DEVICE_003,21.9,6.62,135.8,1.92,120.7,2026-04-20 04:47:57.869028
1677,DEVICE_002,20.8,6.85,249.1,0.47,82.3,2026-04-20 05:17:57.869028
1678,DEVICE_001,18.0,6.73,96.3,2.03,57.4,2026-04-20 05:47:57.869028
1679,DEVICE_001,18.3,7.23,55.3,0.4,58.3,2026-04-20 06:17:57.869028
1680,DEVICE_002,24.9,7.78,738.3,0.12,108.5,2026-04-20 06:47:57.869028
1681,DEVICE_001,20.3,6.72,285.7,0.34,69.6,2026-04-20 07:17:57.869028
1682,DEVICE_002,23.9,8.45,239.0,0.47,111.5,2026-04-20 07:47:57.869028
1683,DEVICE_001,12.3,6.01,396.0,2.24,63.0,2026-04-20 08:17:57.869028
1684,DEVICE_001,24.0,7.28,169.1,0.24,130.9,2026-04-20 08:47:57.869028
1685,DEVICE_001,7.3,8.21,284.2,0.85,85.6,2026-04-20 09:17:57.869028
1686,DEVICE_002,24.7,7.21,106.4,0.11,144.1,2026-04-20 09:47:57.869028
1687,DEVICE_003,17.4,6.56,143.8,0.5,93.4,2026-04-20 10:17:57.869028
1688,DEVICE_002,17.9,7.86,241.8,0.48,107.3,2026-04-20 10:47:57.869028
1689,DEVICE_002,19.9,8.38,96.8,0.81,100.2,2026-04-20 11:17:57.869028
1690,DEVICE_001,13.8,8.7,689.5,3.14,66.4,2026-04-20 11:47:57.869028
1691,DEVICE_002,24.5,7.07,262.0,0.57,90.1,2026-04-20 12:17:57.869028
1692,DEVICE_003,23.3,8.32,56.4,0.84,110.9,2026-04-20 12:47:57.869028
1693,DEVICE_002,22.1,8.25,193.1,0.11,98.1,2026-04-20 13:17:57.869028
1694,DEVICE_003,24.0,6.75,121.8,0.56,122.2,2026-04-20 13:47:57.869028
1695,DEVICE_001,16.8,8.5,283.1,0.24,146.9,2026-04-20 14:17:57.869028
1696,DEVICE_003,18.2,7.55,80.6,0.37,68.0,2026-04-20 14:47:57.869028
1697,DEVICE_002,6.4,6.51,62.9,0.44,120.2,2026-04-20 15:17:57.869028
1698,DEVICE_001,20.4,6.92,130.2,1.65,116.9,2026-04-20 15:47:57.869028
1699,DEVICE_001,10.9,6.86,225.2,0.42,52.9,2026-04-20 16:17:57.869028
1700,DEVICE_002,22.0,7.91,244.1,0.45,123.5,2026-04-20 16:47:57.869028
1701,DEVICE_003,15.7,8.42,129.2,0.4,89.6,2026-04-20 17:17:57.869028
1702,DEVICE_003,17.4,7.02,445.8,0.42,111.2,2026-04-20 17:47:57.869028
1703,DEVICE_003,22.3,6.9,185.7,0.37,130.8,2026-04-20 18:17:57.869028
1704,DEVICE_003,20.8,7.38,175.7,0.23,148.9,2026-04-20 18:47:57.869028
1705,DEVICE_003,19.6,8.02,92.7,0.49,118.3,2026-04-20 19:17:57.869028
1706,DEVICE_002,8.4,6.65,68.9,0.2,121.3,2026-04-20 19:47:57.869028
1707,DEVICE_002,21.4,7.61,244.9,0.57,67.1,2026-04-20 20:17:57.869028
1708,DEVICE_002,22.5,6.92,127.4,0.6,118.0,2026-04-20 20:47:57.869028
1709,DEVICE_002,19.7,6.68,146.1,0.71,71.9,2026-04-20 21:17:57.869028
1710,DEVICE_003,9.1,8.36,126.5,0.57,56.2,2026-04-20 21:47:57.869028
1711,DEVICE_002,19.0,9.17,90.6,0.7,69.4,2026-04-20 22:17:57.869028
1712,DEVICE_001,19.0,7.24,80.7,0.78,90.6,2026-04-20 22:47:57.869028
1713,DEVICE_001,23.5,8.11,78.4,0.86,143.1,2026-04-20 23:17:57.869028
1714,DEVICE_003,17.2,6.72,170.4,0.57,62.4,2026-04-20 23:47:57.869028
1715,DEVICE_003,18.0,7.38,96.7,0.55,129.7,2026-04-21 00:17:57.869028
1716,DEVICE_003,21.3,8.95,114.6,0.54,126.5,2026-04-21 00:47:57.869028
1717,DEVICE_003,12.5,7.52,71.1,0.72,109.0,2026-04-21 01:17:57.869028
1718,DEVICE_001,18.1,7.44,687.2,0.84,125.9,2026-04-21 01:47:57.869028
1719,DEVICE_003,20.5,8.2,142.5,3.89,83.9,2026-04-21 02:17:57.869028
1720,DEVICE_003,15.0,7.72,207.4,0.87,69.6,2026-04-21 02:47:57.869028
1721,DEVICE_002,20.7,7.66,79.0,0.62,61.9,2026-04-21 03:17:57.869028
1722,DEVICE_003,24.8,8.29,133.4,0.39,149.5,2026-04-21 03:47:57.869028
1723,DEVICE_002,18.1,8.49,256.8,3.99,126.3,2026-04-21 04:17:57.869028
1724,DEVICE_003,24.8,7.89,218.4,0.87,57.6,2026-04-21 04:47:57.869028
1725,DEVICE_001,23.8,8.46,151.4,2.77,71.9,2026-04-21 05:17:57.869028
1726,DEVICE_002,19.8,7.31,137.4,0.45,111.8,2026-04-21 05:47:57.869028
1727,DEVICE_001,15.1,7.61,252.3,0.31,69.9,2026-04-21 06:17:57.869028
1728,DEVICE_001,21.3,7.26,163.6,0.49,80.7,2026-04-21 06:47:57.869028
1729,DEVICE_003,18.1,7.67,61.3,0.47,113.7,2026-04-21 07:17:57.869028
1730,DEVICE_002,15.8,7.71,144.0,0.3,74.1,2026-04-21 07:47:57.869028
1731,DEVICE_001,25.0,7.27,51.5,1.98,107.5,2026-04-21 08:17:57.869028
1732,DEVICE_001,12.4,7.12,265.1,0.14,137.0,2026-04-21 08:47:57.869028
1733,DEVICE_003,19.3,7.4,217.6,0.86,94.1,2026-04-21 09:17:57.869028
1734,DEVICE_001,20.3,6.83,180.3,4.64,135.7,2026-04-21 09:47:57.869028
1735,DEVICE_003,17.5,8.33,292.4,0.19,73.2,2026-04-21 10:17:57.869028
1736,DEVICE_002,15.8,7.92,170.1,0.36,135.1,2026-04-21 10:47:57.869028
1737,DEVICE_003,22.7,8.11,96.6,0.17,145.6,2026-04-21 11:17:57.869028
1738,DEVICE_001,18.7,7.22,279.1,0.48,65.4,2026-04-21 11:47:57.869028
1739,DEVICE_002,23.2,8.27,231.7,0.24,137.8,2026-04-21 12:17:57.869028
1740,DEVICE_002,18.1,8.08,165.4,0.72,65.2,2026-04-21 12:47:57.869028
1741,DEVICE_003,16.3,8.43,277.1,0.23,85.8,2026-04-21 13:17:57.869028
1742,DEVICE_002,15.2,6.59,137.6,0.62,58.0,2026-04-21 13:47:57.869028
1743,DEVICE_003,24.2,7.64,410.5,0.65,142.4,2026-04-21 14:17:57.869028
1744,DEVICE_001,21.2,8.29,173.2,0.7,58.0,2026-04-21 14:47:57.869028
1745,DEVICE_003,19.1,7.77,241.8,0.43,105.4,2026-04-21 15:17:57.869028
1746,DEVICE_003,21.5,8.32,198.5,0.17,66.5,2026-04-21 15:47:57.869028
1747,DEVICE_001,15.6,7.04,257.2,0.67,79.5,2026-04-21 16:17:57.869028
1748,DEVICE_003,17.1,7.75,204.9,0.63,132.7,2026-04-21 16:47:57.869028
1749,DEVICE_003,11.8,6.92,270.1,0.39,130.2,2026-04-21 17:17:57.869028
1750,DEVICE_001,15.9,8.46,243.2,0.82,123.4,2026-04-21 17:47:57.869028
1751,DEVICE_001,20.1,7.57,87.3,0.77,77.0,2026-04-21 18:17:57.869028
1752,DEVICE_003,9.4,4.45,627.8,1.83,144.2,2026-04-21 18:47:57.869028
1753,DEVICE_003,24.5,7.97,181.5,0.5,53.9,2026-04-21 19:17:57.869028
1754,DEVICE_002,23.8,8.33,279.0,0.65,104.7,2026-04-21 19:47:57.869028
1755,DEVICE_001,24.5,7.99,144.4,0.73,140.3,2026-04-21 20:17:57.869028
1756,DEVICE_001,17.3,6.8,285.9,2.1,93.0,2026-04-21 20:47:57.869028
1757,DEVICE_001,21.5,6.97,224.6,0.39,88.9,2026-04-21 21:17:57.869028
1758,DEVICE_003,18.6,6.98,236.7,0.73,106.6,2026-04-21 21:47:57.869028
1759,DEVICE_001,20.1,6.52,773.9,0.68,71.3,2026-04-21 22:17:57.869028
1760,DEVICE_001,22.3,6.85,141.6,0.64,132.2,2026-04-21 22:47:57.869028
1761,DEVICE_001,17.4,8.02,240.6,0.37,92.5,2026-04-21 23:17:57.869028
1762,DEVICE_003,23.0,6.77,175.0,0.22,64.0,2026-04-21 23:47:57.869028
1763,DEVICE_001,16.6,9.35,66.7,0.58,96.2,2026-04-22 00:17:57.869028
1764,DEVICE_001,20.6,6.72,136.8,0.27,50.8,2026-04-22 00:47:57.869028
1765,DEVICE_003,17.3,7.09,235.6,0.41,88.1,2026-04-22 01:17:57.869028
1766,DEVICE_002,7.4,7.78,225.0,0.4,104.8,2026-04-22 01:47:57.869028
1767,DEVICE_003,24.6,7.98,219.8,0.55,77.0,2026-04-22 02:17:57.869028
1768,DEVICE_003,15.7,9.88,226.0,0.31,129.8,2026-04-22 02:47:57.869028
1769,DEVICE_003,23.8,7.18,70.1,0.46,144.5,2026-04-22 03:17:57.869028
1770,DEVICE_003,23.5,8.26,211.1,0.43,138.3,2026-04-22 03:47:57.869028
1771,DEVICE_002,19.6,8.4,216.1,0.51,121.9,2026-04-22 04:17:57.869028
1772,DEVICE_002,21.3,6.66,549.7,0.56,68.4,2026-04-22 04:47:57.869028
1773,DEVICE_001,20.1,7.41,58.0,0.35,67.8,2026-04-22 05:17:57.869028
1774,DEVICE_003,9.3,9.05,610.7,2.84,88.4,2026-04-22 05:47:57.869028
1775,DEVICE_002,21.0,8.27,190.8,0.69,58.2,2026-04-22 06:17:57.869028
1776,DEVICE_001,18.1,6.96,115.7,0.84,122.4,2026-04-22 06:47:57.869028
1777,DEVICE_003,15.3,8.07,206.5,0.69,100.2,2026-04-22 07:17:57.869028
1778,DEVICE_002,23.1,5.32,295.3,0.65,55.6,2026-04-22 07:47:57.869028
1779,DEVICE_003,6.2,4.31,371.8,1.97,56.2,2026-04-22 08:17:57.869028
1780,DEVICE_002,23.8,9.21,52.9,0.33,99.8,2026-04-22 08:47:57.869028
1781,DEVICE_002,23.4,8.14,56.2,0.25,78.4,2026-04-22 09:17:57.869028
1782,DEVICE_002,22.4,8.11,288.1,0.43,128.7,2026-04-22 09:47:57.869028
1783,DEVICE_003,19.3,7.65,147.7,0.72,53.2,2026-04-22 10:17:57.869028
1784,DEVICE_001,18.8,8.31,214.1,4.24,127.0,2026-04-22 10:47:57.869028
1785,DEVICE_003,18.0,7.53,220.7,0.85,76.3,2026-04-22 11:17:57.869028
1786,DEVICE_002,21.6,7.04,82.1,0.26,57.7,2026-04-22 11:47:57.869028
1787,DEVICE_003,7.7,9.99,484.9,2.43,97.4,2026-04-22 12:17:57.869028
1788,DEVICE_002,20.7,7.98,173.9,0.6,71.0,2026-04-22 12:47:57.869028
1789,DEVICE_002,19.7,6.51,153.7,0.48,119.3,2026-04-22 13:17:57.869028
1790,DEVICE_001,23.4,8.09,144.3,0.52,76.7,2026-04-22 13:47:57.869028
1791,DEVICE_001,18.6,6.64,65.3,0.88,64.2,2026-04-22 14:17:57.869028
1792,DEVICE_003,8.5,8.19,169.2,0.6,106.5,2026-04-22 14:47:57.869028
1793,DEVICE_003,24.0,8.16,117.9,0.47,68.4,2026-04-22 15:17:57.869028
1794,DEVICE_003,16.8,7.93,202.7,0.25,114.9,2026-04-22 15:47:57.869028
1795,DEVICE_002,15.7,7.28,291.1,0.5,53.7,2026-04-22 16:17:57.869028
1796,DEVICE_001,17.6,8.14,689.2,0.12,125.8,2026-04-22 16:47:57.869028
1797,DEVICE_003,16.1,8.31,296.2,0.14,61.8,2026-04-22 17:17:57.869028
1798,DEVICE_001,23.3,6.59,299.5,0.39,144.6,2026-04-22 17:47:57.869028
1799,DEVICE_002,24.8,6.59,512.4,0.69,88.6,2026-04-22 18:17:57.869028
1800,DEVICE_003,23.9,7.84,261.7,0.45,109.8,2026-04-22 18:47:57.869028
1801,DEVICE_001,21.5,7.45,121.8,0.22,104.5,2026-04-22 19:17:57.869028
1802,DEVICE_003,17.7,6.69,151.7,0.77,135.8,2026-04-22 19:47:57.869028
