device_id,pH,tds,turbidity,conductivity,temperature,timestamp,created_at
DEVICE_001,7.6,407.91,2.8,103.2,28.45,2026-04-23 20:40:32,2026-04-16 16:10:32
DEVICE_002,8.4,298.24,1.5,129.29,25.91,2026-04-23 20:40:32,2026-04-16 16:10:32
DEVICE_003,7.42,288.84,1.5,124.68,30.0,2026-04-23 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.56,300.0,1.5,101.88,28.14,2026-04-23 21:10:32,2026-04-16 16:10:32
DEVICE_002,8.37,300.0,1.5,130.39,25.68,2026-04-23 21:10:32,2026-04-16 16:10:32
DEVICE_003,7.41,292.02,1.48,126.23,29.95,2026-04-23 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.52,300.0,1.5,100.87,28.41,2026-04-23 21:40:32,2026-04-16 16:10:32
DEVICE_002,8.39,297.54,1.5,130.18,25.87,2026-04-23 21:40:32,2026-04-16 16:10:32
DEVICE_003,7.42,404.83,2.87,127.92,29.91,2026-04-23 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.49,300.0,1.5,100.0,28.16,2026-04-23 22:10:32,2026-04-16 16:10:32
DEVICE_002,8.35,300.0,1.5,128.24,26.22,2026-04-23 22:10:32,2026-04-16 16:10:32
DEVICE_003,7.37,300.0,1.5,126.79,30.0,2026-04-23 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.49,300.0,1.48,100.0,28.54,2026-04-23 22:40:32,2026-04-16 16:10:32
DEVICE_002,8.38,300.0,1.5,130.15,26.6,2026-04-23 22:40:32,2026-04-16 16:10:32
DEVICE_003,7.4,300.0,1.5,127.17,30.0,2026-04-23 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.52,300.0,1.47,100.0,28.94,2026-04-23 23:10:32,2026-04-16 16:10:32
DEVICE_002,8.42,297.39,1.5,130.38,26.93,2026-04-23 23:10:32,2026-04-16 16:10:32
DEVICE_003,7.37,300.0,1.5,127.12,30.0,2026-04-23 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.53,298.02,1.5,101.72,28.58,2026-04-23 23:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.5,131.16,26.93,2026-04-23 23:40:32,2026-04-16 16:10:32
DEVICE_003,7.41,457.52,3.22,128.5,30.0,2026-04-23 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.5,298.19,1.5,100.47,28.84,2026-04-24 00:10:32,2026-04-16 16:10:32
DEVICE_002,8.47,300.0,1.5,133.16,27.26,2026-04-24 00:10:32,2026-04-16 16:10:32
DEVICE_003,7.36,497.0,3.32,129.67,29.74,2026-04-24 00:10:32,2026-04-16 16:10:32
DEVICE_001,7.5,294.96,1.47,102.33,29.25,2026-04-24 00:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,299.09,1.5,135.0,26.91,2026-04-24 00:40:32,2026-04-16 16:10:32
DEVICE_003,7.37,300.0,1.5,128.17,30.0,2026-04-24 00:40:32,2026-04-16 16:10:32
DEVICE_001,7.52,298.76,1.5,101.21,29.11,2026-04-24 01:10:32,2026-04-16 16:10:32
DEVICE_002,8.49,297.95,1.49,135.06,26.79,2026-04-24 01:10:32,2026-04-16 16:10:32
DEVICE_003,7.36,295.84,1.5,127.3,30.0,2026-04-24 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.5,300.0,1.5,100.56,29.55,2026-04-24 01:40:32,2026-04-16 16:10:32
DEVICE_002,8.49,300.0,1.46,135.14,27.18,2026-04-24 01:40:32,2026-04-16 16:10:32
DEVICE_003,7.4,293.92,1.5,128.07,30.0,2026-04-24 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.49,300.0,1.5,100.0,29.14,2026-04-24 02:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,295.87,1.47,134.11,27.29,2026-04-24 02:10:32,2026-04-16 16:10:32
DEVICE_003,7.42,296.31,1.48,127.44,29.83,2026-04-24 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.52,299.56,1.49,100.0,28.87,2026-04-24 02:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,295.57,1.5,136.09,26.84,2026-04-24 02:40:32,2026-04-16 16:10:32
DEVICE_003,7.38,291.92,1.49,127.2,30.0,2026-04-24 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.51,300.0,1.47,100.72,28.71,2026-04-24 03:10:32,2026-04-16 16:10:32
DEVICE_002,8.48,295.57,1.5,135.43,27.14,2026-04-24 03:10:32,2026-04-16 16:10:32
DEVICE_003,7.41,295.49,1.5,125.77,30.0,2026-04-24 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.54,300.0,1.5,101.8,28.89,2026-04-24 03:40:32,2026-04-16 16:10:32
DEVICE_002,8.49,297.63,1.5,135.18,27.11,2026-04-24 03:40:32,2026-04-16 16:10:32
DEVICE_003,7.43,295.23,1.5,125.97,29.85,2026-04-24 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.56,300.0,1.5,100.5,28.73,2026-04-24 04:10:32,2026-04-16 16:10:32
DEVICE_002,8.46,296.23,1.5,136.5,27.59,2026-04-24 04:10:32,2026-04-16 16:10:32
DEVICE_003,7.41,485.89,3.35,127.79,29.39,2026-04-24 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.54,300.0,1.5,100.0,28.51,2026-04-24 04:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.45,135.36,27.62,2026-04-24 04:40:32,2026-04-16 16:10:32
DEVICE_003,7.45,300.0,1.5,129.11,29.88,2026-04-24 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.57,300.0,1.48,100.0,28.54,2026-04-24 05:10:32,2026-04-16 16:10:32
DEVICE_002,8.41,300.0,1.49,135.3,27.84,2026-04-24 05:10:32,2026-04-16 16:10:32
DEVICE_003,7.46,296.63,1.46,128.7,30.0,2026-04-24 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.59,296.32,1.5,100.0,28.75,2026-04-24 05:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.5,133.51,27.42,2026-04-24 05:40:32,2026-04-16 16:10:32
DEVICE_003,7.44,297.77,1.47,129.13,29.64,2026-04-24 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.63,292.27,1.45,100.38,28.65,2026-04-24 06:10:32,2026-04-16 16:10:32
DEVICE_002,8.49,300.0,1.48,133.17,27.67,2026-04-24 06:10:32,2026-04-16 16:10:32
DEVICE_003,7.4,296.7,1.5,129.84,29.59,2026-04-24 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.6,288.93,1.45,100.0,29.01,2026-04-24 06:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,300.0,1.5,133.55,27.2,2026-04-24 06:40:32,2026-04-16 16:10:32
DEVICE_003,7.35,296.25,1.49,130.73,29.72,2026-04-24 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.62,285.69,1.41,100.0,28.64,2026-04-24 07:10:32,2026-04-16 16:10:32
DEVICE_002,8.47,298.22,1.5,134.97,27.34,2026-04-24 07:10:32,2026-04-16 16:10:32
DEVICE_003,7.39,291.85,1.5,129.55,29.26,2026-04-24 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.59,287.43,1.38,100.34,28.34,2026-04-24 07:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,295.46,1.5,133.94,27.77,2026-04-24 07:40:32,2026-04-16 16:10:32
DEVICE_003,7.42,288.89,1.5,130.11,28.86,2026-04-24 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.59,287.34,1.39,101.62,28.14,2026-04-24 08:10:32,2026-04-16 16:10:32
DEVICE_002,8.49,296.63,1.5,133.54,27.31,2026-04-24 08:10:32,2026-04-16 16:10:32
DEVICE_003,7.42,460.79,2.52,130.58,29.05,2026-04-24 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.63,290.35,1.39,100.0,28.19,2026-04-24 08:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,293.72,1.5,133.86,27.14,2026-04-24 08:40:32,2026-04-16 16:10:32
DEVICE_003,7.44,300.0,1.5,129.8,29.49,2026-04-24 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.63,289.32,1.35,101.06,28.5,2026-04-24 09:10:32,2026-04-16 16:10:32
DEVICE_002,8.48,296.31,1.49,133.41,26.67,2026-04-24 09:10:32,2026-04-16 16:10:32
DEVICE_003,7.45,300.0,1.5,131.22,29.56,2026-04-24 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.67,285.51,1.38,100.0,28.88,2026-04-24 09:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,295.96,1.5,132.57,27.04,2026-04-24 09:40:32,2026-04-16 16:10:32
DEVICE_003,7.45,300.0,1.46,133.11,29.69,2026-04-24 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.69,288.21,1.36,101.28,28.6,2026-04-24 10:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,298.2,1.5,133.72,26.83,2026-04-24 10:10:32,2026-04-16 16:10:32
DEVICE_003,7.5,300.0,1.42,133.5,29.9,2026-04-24 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.73,285.04,1.32,100.55,28.3,2026-04-24 10:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,298.09,1.5,134.47,26.59,2026-04-24 10:40:32,2026-04-16 16:10:32
DEVICE_003,7.46,300.0,1.45,133.4,29.55,2026-04-24 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,283.2,1.32,100.0,28.39,2026-04-24 11:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,300.0,1.48,133.39,27.04,2026-04-24 11:10:32,2026-04-16 16:10:32
DEVICE_003,7.44,300.0,1.41,134.12,29.89,2026-04-24 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.8,285.68,1.27,101.36,28.55,2026-04-24 11:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,296.11,1.44,131.99,26.63,2026-04-24 11:40:32,2026-04-16 16:10:32
DEVICE_003,7.43,295.14,1.46,135.59,29.9,2026-04-24 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,285.81,1.25,102.87,28.78,2026-04-24 12:10:32,2026-04-16 16:10:32
DEVICE_002,8.45,298.69,1.48,130.86,26.88,2026-04-24 12:10:32,2026-04-16 16:10:32
DEVICE_003,7.38,393.82,2.88,137.47,29.92,2026-04-24 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.8,290.0,1.27,104.56,28.97,2026-04-24 12:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,298.74,1.44,130.11,26.39,2026-04-24 12:40:32,2026-04-16 16:10:32
DEVICE_003,7.36,426.0,3.15,137.31,30.0,2026-04-24 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,292.93,1.25,106.32,28.99,2026-04-24 13:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,298.48,1.41,131.29,26.82,2026-04-24 13:10:32,2026-04-16 16:10:32
DEVICE_003,7.31,300.0,1.5,137.24,30.0,2026-04-24 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.8,291.44,1.27,107.39,29.36,2026-04-24 13:40:32,2026-04-16 16:10:32
DEVICE_002,8.49,297.11,1.44,132.81,27.08,2026-04-24 13:40:32,2026-04-16 16:10:32
DEVICE_003,7.3,453.0,2.88,136.17,30.0,2026-04-24 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,289.19,1.3,106.12,29.64,2026-04-24 14:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,298.64,1.43,131.8,27.3,2026-04-24 14:10:32,2026-04-16 16:10:32
DEVICE_003,7.34,300.0,1.5,137.01,30.0,2026-04-24 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,288.11,1.3,107.05,29.21,2026-04-24 14:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,298.75,1.48,130.14,27.22,2026-04-24 14:40:32,2026-04-16 16:10:32
DEVICE_003,7.34,297.19,1.48,138.27,29.7,2026-04-24 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.86,290.48,1.25,106.01,29.69,2026-04-24 15:10:32,2026-04-16 16:10:32
DEVICE_002,8.47,299.65,1.5,129.76,27.14,2026-04-24 15:10:32,2026-04-16 16:10:32
DEVICE_003,7.39,298.94,1.45,137.43,29.81,2026-04-24 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.88,285.79,1.27,107.93,30.0,2026-04-24 15:40:32,2026-04-16 16:10:32
DEVICE_002,8.44,300.0,1.47,130.99,26.97,2026-04-24 15:40:32,2026-04-16 16:10:32
DEVICE_003,7.36,295.36,1.46,135.62,29.66,2026-04-24 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,282.81,1.3,109.47,30.0,2026-04-24 16:10:32,2026-04-16 16:10:32
DEVICE_002,8.42,300.0,1.42,129.96,27.28,2026-04-24 16:10:32,2026-04-16 16:10:32
DEVICE_003,7.33,297.33,1.45,136.14,30.0,2026-04-24 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.83,278.56,1.26,110.35,30.0,2026-04-24 16:40:32,2026-04-16 16:10:32
DEVICE_002,8.41,298.98,1.44,128.59,27.27,2026-04-24 16:40:32,2026-04-16 16:10:32
DEVICE_003,7.35,300.0,1.46,136.51,29.79,2026-04-24 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,282.84,1.26,111.08,29.91,2026-04-24 17:10:32,2026-04-16 16:10:32
DEVICE_002,8.41,483.55,2.66,128.17,26.87,2026-04-24 17:10:32,2026-04-16 16:10:32
DEVICE_003,7.33,296.73,1.47,135.53,30.0,2026-04-24 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.77,278.94,1.25,111.47,29.84,2026-04-24 17:40:32,2026-04-16 16:10:32
DEVICE_002,8.38,300.0,1.5,127.17,26.41,2026-04-24 17:40:32,2026-04-16 16:10:32
DEVICE_003,7.28,295.16,1.5,133.55,29.78,2026-04-24 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,275.03,1.28,112.69,30.0,2026-04-24 18:10:32,2026-04-16 16:10:32
DEVICE_002,8.4,295.88,1.5,126.93,26.16,2026-04-24 18:10:32,2026-04-16 16:10:32
DEVICE_003,7.32,298.81,1.5,132.58,30.0,2026-04-24 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,272.89,1.28,114.63,30.0,2026-04-24 18:40:32,2026-04-16 16:10:32
DEVICE_002,8.42,299.5,1.47,125.8,25.98,2026-04-24 18:40:32,2026-04-16 16:10:32
DEVICE_003,7.29,299.8,1.5,131.2,30.0,2026-04-24 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.68,274.99,1.32,116.45,29.79,2026-04-24 19:10:32,2026-04-16 16:10:32
DEVICE_002,8.41,300.0,1.43,124.29,25.75,2026-04-24 19:10:32,2026-04-16 16:10:32
DEVICE_003,7.29,296.74,1.5,130.59,29.96,2026-04-24 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,271.93,1.31,117.18,29.68,2026-04-24 19:40:32,2026-04-16 16:10:32
DEVICE_002,8.4,404.0,3.1,124.83,25.44,2026-04-24 19:40:32,2026-04-16 16:10:32
DEVICE_003,7.3,292.7,1.5,129.7,30.0,2026-04-24 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.71,270.41,1.31,118.93,29.91,2026-04-24 20:10:32,2026-04-16 16:10:32
DEVICE_002,8.44,300.0,1.5,123.32,25.05,2026-04-24 20:10:32,2026-04-16 16:10:32
DEVICE_003,7.33,292.17,1.5,129.51,30.0,2026-04-24 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,401.03,3.24,118.1,29.73,2026-04-24 20:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.49,124.53,24.7,2026-04-24 20:40:32,2026-04-16 16:10:32
DEVICE_003,7.35,293.99,1.46,130.28,29.52,2026-04-24 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,300.0,1.5,116.91,30.0,2026-04-24 21:10:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.48,125.36,24.75,2026-04-24 21:10:32,2026-04-16 16:10:32
DEVICE_003,7.39,298.19,1.42,129.69,29.65,2026-04-24 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.66,300.0,1.5,115.17,30.0,2026-04-24 21:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,300.0,1.49,126.24,24.44,2026-04-24 21:40:32,2026-04-16 16:10:32
DEVICE_003,7.44,300.0,1.46,128.14,30.0,2026-04-24 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.63,300.0,1.5,116.42,30.0,2026-04-24 22:10:32,2026-04-16 16:10:32
DEVICE_002,8.43,300.0,1.5,125.62,24.68,2026-04-24 22:10:32,2026-04-16 16:10:32
DEVICE_003,7.4,298.97,1.45,126.39,30.0,2026-04-24 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.64,300.0,1.46,115.19,30.0,2026-04-24 22:40:32,2026-04-16 16:10:32
DEVICE_002,8.45,296.19,1.5,123.79,24.34,2026-04-24 22:40:32,2026-04-16 16:10:32
DEVICE_003,7.4,298.61,1.46,128.33,30.0,2026-04-24 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,296.27,1.41,116.84,30.0,2026-04-24 23:10:32,2026-04-16 16:10:32
DEVICE_002,8.43,297.13,1.5,123.65,23.92,2026-04-24 23:10:32,2026-04-16 16:10:32
DEVICE_003,7.38,293.65,1.47,127.8,29.95,2026-04-24 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,295.71,1.42,115.03,30.0,2026-04-24 23:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,299.33,1.46,124.05,24.07,2026-04-24 23:40:32,2026-04-16 16:10:32
DEVICE_003,7.43,298.4,1.47,126.23,30.0,2026-04-24 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,296.89,1.38,113.17,30.0,2026-04-25 00:10:32,2026-04-16 16:10:32
DEVICE_002,8.43,297.58,1.42,123.24,24.33,2026-04-25 00:10:32,2026-04-16 16:10:32
DEVICE_003,7.43,300.0,1.49,124.3,30.0,2026-04-25 00:10:32,2026-04-16 16:10:32
DEVICE_001,7.66,295.0,1.43,112.33,29.61,2026-04-25 00:40:32,2026-04-16 16:10:32
DEVICE_002,8.41,299.75,1.42,122.39,24.35,2026-04-25 00:40:32,2026-04-16 16:10:32
DEVICE_003,7.38,299.91,1.45,122.95,29.61,2026-04-25 00:40:32,2026-04-16 16:10:32
DEVICE_001,7.69,296.83,1.41,110.9,29.15,2026-04-25 01:10:32,2026-04-16 16:10:32
DEVICE_002,8.45,295.12,1.45,120.58,24.71,2026-04-25 01:10:32,2026-04-16 16:10:32
DEVICE_003,7.41,298.65,1.48,124.04,29.63,2026-04-25 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.71,298.59,1.41,111.08,29.18,2026-04-25 01:40:32,2026-04-16 16:10:32
DEVICE_002,8.46,293.39,1.43,118.81,24.79,2026-04-25 01:40:32,2026-04-16 16:10:32
DEVICE_003,7.46,297.26,1.5,125.1,29.4,2026-04-25 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,298.93,1.37,111.85,29.35,2026-04-25 02:10:32,2026-04-16 16:10:32
DEVICE_002,8.48,288.73,1.39,117.94,25.0,2026-04-25 02:10:32,2026-04-16 16:10:32
DEVICE_003,7.44,436.0,2.52,123.84,29.45,2026-04-25 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.75,300.0,1.35,111.25,29.52,2026-04-25 02:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,284.76,1.38,119.36,25.0,2026-04-25 02:40:32,2026-04-16 16:10:32
DEVICE_003,7.46,300.0,1.5,122.59,29.84,2026-04-25 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,295.16,1.34,111.41,29.38,2026-04-25 03:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,463.16,2.71,121.03,25.17,2026-04-25 03:10:32,2026-04-16 16:10:32
DEVICE_003,7.48,300.0,1.5,122.21,29.41,2026-04-25 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.76,298.1,1.32,113.35,29.43,2026-04-25 03:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,300.0,1.5,122.32,25.15,2026-04-25 03:40:32,2026-04-16 16:10:32
DEVICE_003,7.51,297.78,1.49,121.3,29.24,2026-04-25 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.8,294.01,1.35,112.68,29.87,2026-04-25 04:10:32,2026-04-16 16:10:32
DEVICE_002,8.49,300.0,1.48,120.35,25.19,2026-04-25 04:10:32,2026-04-16 16:10:32
DEVICE_003,7.47,300.0,1.5,120.31,28.92,2026-04-25 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.82,294.65,1.37,113.01,29.84,2026-04-25 04:40:32,2026-04-16 16:10:32
DEVICE_002,8.49,296.52,1.5,119.23,25.41,2026-04-25 04:40:32,2026-04-16 16:10:32
DEVICE_003,7.51,296.24,1.5,118.51,28.65,2026-04-25 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.86,291.47,1.36,114.38,30.0,2026-04-25 05:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,300.0,1.5,118.59,25.85,2026-04-25 05:10:32,2026-04-16 16:10:32
DEVICE_003,7.52,297.61,1.5,118.9,28.4,2026-04-25 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.83,292.86,1.4,115.83,29.92,2026-04-25 05:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,298.81,1.48,119.98,25.61,2026-04-25 05:40:32,2026-04-16 16:10:32
DEVICE_003,7.57,300.0,1.5,119.69,28.05,2026-04-25 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.84,293.45,1.41,115.62,29.79,2026-04-25 06:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,295.72,1.49,120.5,25.28,2026-04-25 06:10:32,2026-04-16 16:10:32
DEVICE_003,7.61,300.0,1.5,120.68,28.46,2026-04-25 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.84,289.08,1.45,115.83,29.9,2026-04-25 06:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,300.0,1.46,120.34,25.68,2026-04-25 06:40:32,2026-04-16 16:10:32
DEVICE_003,7.63,300.0,1.46,121.58,28.33,2026-04-25 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,288.69,1.41,116.88,30.0,2026-04-25 07:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,295.19,1.48,119.5,25.69,2026-04-25 07:10:32,2026-04-16 16:10:32
DEVICE_003,7.67,296.03,1.43,120.74,28.82,2026-04-25 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.89,284.87,1.41,118.32,30.0,2026-04-25 07:40:32,2026-04-16 16:10:32
DEVICE_002,8.47,292.8,1.5,118.01,26.06,2026-04-25 07:40:32,2026-04-16 16:10:32
DEVICE_003,7.69,297.06,1.44,121.78,28.74,2026-04-25 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.9,286.88,1.46,119.28,30.0,2026-04-25 08:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,296.59,1.5,119.35,25.95,2026-04-25 08:10:32,2026-04-16 16:10:32
DEVICE_003,7.71,297.83,1.42,123.72,28.95,2026-04-25 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.94,290.85,1.48,119.29,29.88,2026-04-25 08:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,297.92,1.5,118.02,25.52,2026-04-25 08:40:32,2026-04-16 16:10:32
DEVICE_003,7.71,295.97,1.39,122.26,28.74,2026-04-25 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.91,293.47,1.48,117.75,29.9,2026-04-25 09:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,294.91,1.45,117.44,26.01,2026-04-25 09:10:32,2026-04-16 16:10:32
DEVICE_003,7.7,297.96,1.42,122.71,29.06,2026-04-25 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.91,289.53,1.47,119.72,29.61,2026-04-25 09:40:32,2026-04-16 16:10:32
DEVICE_002,8.5,293.57,1.46,116.26,26.37,2026-04-25 09:40:32,2026-04-16 16:10:32
DEVICE_003,7.7,294.01,1.42,124.51,29.41,2026-04-25 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,289.41,1.49,118.32,29.38,2026-04-25 10:10:32,2026-04-16 16:10:32
DEVICE_002,8.45,294.71,1.48,117.95,26.45,2026-04-25 10:10:32,2026-04-16 16:10:32
DEVICE_003,7.74,289.47,1.42,126.45,29.49,2026-04-25 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.91,286.22,1.5,117.78,29.65,2026-04-25 10:40:32,2026-04-16 16:10:32
DEVICE_002,8.45,407.94,3.34,117.3,26.39,2026-04-25 10:40:32,2026-04-16 16:10:32
DEVICE_003,7.73,290.73,1.41,126.23,29.28,2026-04-25 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.91,283.52,1.5,118.06,29.36,2026-04-25 11:10:32,2026-04-16 16:10:32
DEVICE_002,8.4,300.0,1.5,118.27,26.23,2026-04-25 11:10:32,2026-04-16 16:10:32
DEVICE_003,7.75,291.32,1.45,126.31,29.32,2026-04-25 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.87,285.2,1.5,116.76,29.5,2026-04-25 11:40:32,2026-04-16 16:10:32
DEVICE_002,8.36,295.33,1.5,118.88,26.56,2026-04-25 11:40:32,2026-04-16 16:10:32
DEVICE_003,7.77,292.67,1.48,124.92,29.62,2026-04-25 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,287.13,1.45,116.95,29.67,2026-04-25 12:10:32,2026-04-16 16:10:32
DEVICE_002,8.37,299.57,1.48,118.0,26.18,2026-04-25 12:10:32,2026-04-16 16:10:32
DEVICE_003,7.76,289.84,1.47,123.24,29.47,2026-04-25 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.81,288.47,1.41,117.22,30.0,2026-04-25 12:40:32,2026-04-16 16:10:32
DEVICE_002,8.42,300.0,1.5,118.01,26.01,2026-04-25 12:40:32,2026-04-16 16:10:32
DEVICE_003,7.73,285.54,1.46,122.55,29.53,2026-04-25 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,288.73,1.41,116.03,29.57,2026-04-25 13:10:32,2026-04-16 16:10:32
DEVICE_002,8.41,297.88,1.5,117.14,26.36,2026-04-25 13:10:32,2026-04-16 16:10:32
DEVICE_003,7.77,284.04,1.43,121.09,29.82,2026-04-25 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.77,292.6,1.46,114.32,29.88,2026-04-25 13:40:32,2026-04-16 16:10:32
DEVICE_002,8.41,298.26,1.47,115.97,26.39,2026-04-25 13:40:32,2026-04-16 16:10:32
DEVICE_003,7.82,286.02,1.43,119.61,29.32,2026-04-25 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,294.03,1.5,114.02,29.42,2026-04-25 14:10:32,2026-04-16 16:10:32
DEVICE_002,8.43,295.91,1.5,114.6,26.26,2026-04-25 14:10:32,2026-04-16 16:10:32
DEVICE_003,7.85,290.58,1.39,119.54,29.38,2026-04-25 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.78,291.09,1.5,112.63,29.76,2026-04-25 14:40:32,2026-04-16 16:10:32
DEVICE_002,8.48,291.85,1.46,114.53,26.22,2026-04-25 14:40:32,2026-04-16 16:10:32
DEVICE_003,7.85,289.52,1.39,120.91,29.43,2026-04-25 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.83,294.79,1.47,113.53,29.97,2026-04-25 15:10:32,2026-04-16 16:10:32
DEVICE_002,8.5,294.05,1.45,114.27,26.65,2026-04-25 15:10:32,2026-04-16 16:10:32
DEVICE_003,7.85,294.17,1.37,121.61,29.02,2026-04-25 15:10:32,2026-04-16 16:10:32
